mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_act,param_batch_size,param_dr,param_epochs,param_lyr,param_opt,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
1.8364008665084839,0.030994296073913574,0.09118533134460449,0.0011200904846191406,relu,32,0.0,50,"[24, 8]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 50, 'lyr': [24, 8], 'opt': 'RMSprop'}",0.7825112342834473,0.8292135000228882,0.8058361593721691,0.02335111816276802,222
2.143419027328491,0.048093557357788086,0.09529602527618408,0.0057021379470825195,relu,32,0.0,50,"[24, 8]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 50, 'lyr': [24, 8], 'opt': 'Adam'}",0.786995530128479,0.8359550833702087,0.8114478322525752,0.024479761203072825,110
2.106293201446533,0.12559914588928223,0.09579551219940186,0.0018788576126098633,relu,32,0.0,75,[8],SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [8], 'opt': 'SGD'}",0.8094170689582825,0.7887640595436096,0.7991021540429857,0.010326498203522907,354
2.2173603773117065,0.016927123069763184,0.10376524925231934,0.003425121307373047,relu,32,0.0,75,[8],RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [8], 'opt': 'RMSprop'}",0.8139013648033142,0.8247190713882446,0.8193041475533637,0.005408849885874678,34
2.365489363670349,0.11982238292694092,0.10237324237823486,0.006864428520202637,relu,32,0.0,75,[8],Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [8], 'opt': 'Adam'}",0.7982062697410583,0.8224719166755676,0.8103254761224912,0.012132815825789931,141
2.0203914642333984,0.008647918701171875,0.11068248748779297,0.0010857582092285156,relu,32,0.0,75,[16],SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [16], 'opt': 'SGD'}",0.7668161392211914,0.800000011920929,0.7833894538692084,0.016591925899976677,488
2.1196651458740234,0.011189937591552734,0.09900414943695068,0.004106879234313965,relu,32,0.0,75,[16],RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [16], 'opt': 'RMSprop'}",0.7825112342834473,0.8359550833702087,0.8092031678901912,0.026721907713444664,153
2.6351466178894043,0.0032994747161865234,0.10257494449615479,0.004775643348693848,relu,32,0.0,75,[16],Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [16], 'opt': 'Adam'}",0.7780268788337708,0.8202247023582458,0.7991021105603604,0.021098898473773404,369
2.131761312484741,0.04038238525390625,0.10576474666595459,0.004056334495544434,relu,32,0.0,75,"[8, 4]",SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [8, 4], 'opt': 'SGD'}",0.7825112342834473,0.7617977261543274,0.7721661039608229,0.010356747541694843,510
2.3995707035064697,0.06810450553894043,0.1054220199584961,0.015612363815307617,relu,32,0.0,75,"[8, 4]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [8, 4], 'opt': 'RMSprop'}",0.8139013648033142,0.8314606547355652,0.8226711560713856,0.008779639436551325,15
2.6816896200180054,0.1921325922012329,0.10619819164276123,0.0008651018142700195,relu,32,0.0,75,"[8, 4]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [8, 4], 'opt': 'Adam'}",0.7982062697410583,0.8157303333282471,0.8069584676044691,0.008762026275113282,216
2.125473737716675,0.030057430267333984,0.10919773578643799,0.0029102563858032227,relu,32,0.0,75,"[16, 8]",SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [16, 8], 'opt': 'SGD'}",0.804932713508606,0.7910112142562866,0.797979776171589,0.006960745242157646,394
2.3423428535461426,0.005861997604370117,0.12101328372955322,0.01802241802215576,relu,32,0.0,75,"[16, 8]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [16, 8], 'opt': 'RMSprop'}",0.7713004350662231,0.833707869052887,0.8024691310528286,0.03120369734068446,314
2.7899956703186035,0.0228116512298584,0.11045587062835693,0.006919264793395996,relu,32,0.0,75,"[16, 8]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [16, 8], 'opt': 'Adam'}",0.7847533822059631,0.8247190713882446,0.804713799362097,0.019982832005595252,259
2.405619263648987,0.023279309272766113,0.11958432197570801,0.006974220275878906,relu,32,0.0,75,"[24, 16, 8]",SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [24, 16, 8], 'opt': 'SGD'}",0.7488788962364197,0.8067415952682495,0.7777777751019239,0.028931331294444303,501
2.5775448083877563,0.024573922157287598,0.13686299324035645,0.02410435676574707,relu,32,0.0,75,"[24, 16, 8]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [24, 16, 8], 'opt': 'RMSprop'}",0.773542582988739,0.8157303333282471,0.7946127837755864,0.02109386188446202,425
3.004613161087036,0.21296167373657227,0.10591328144073486,0.009473681449890137,relu,32,0.0,75,"[24, 16, 8]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [24, 16, 8], 'opt': 'Adam'}",0.7937219738960266,0.8247190713882446,0.809203128086865,0.015498538984851574,167
2.4882081747055054,0.0015627145767211914,0.10223209857940674,0.005864500999450684,relu,32,0.0,75,"[24, 8]",SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [24, 8], 'opt': 'SGD'}",0.7690582871437073,0.8224719166755676,0.7957351279312245,0.026706797945510504,408
2.3959269523620605,0.03535866737365723,0.11650693416595459,0.020225167274475098,relu,32,0.0,75,"[24, 8]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [24, 8], 'opt': 'RMSprop'}",0.7757847309112549,0.8269662857055664,0.8013467868971905,0.02559076127963597,334
2.590124726295471,0.04197514057159424,0.10348010063171387,0.012742996215820312,relu,32,0.0,75,"[24, 8]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.0, 'epochs': 75, 'lyr': [24, 8], 'opt': 'Adam'}",0.7690582871437073,0.8247190713882446,0.7968574442579824,0.02783037459420031,405
1.7974635362625122,0.06488025188446045,0.11866724491119385,0.01789391040802002,relu,32,0.2,50,[8],SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [8], 'opt': 'SGD'}",0.7399103045463562,0.7730336785316467,0.7564534037870456,0.016561676561804742,532
1.7835769653320312,0.054299354553222656,0.10739016532897949,0.004295825958251953,relu,32,0.2,50,[8],RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [8], 'opt': 'RMSprop'}",0.818385660648346,0.8067415952682495,0.8125701622261878,0.005822029023230066,96
1.9264185428619385,0.012394189834594727,0.10192978382110596,0.0029698610305786133,relu,32,0.2,50,[8],Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [8], 'opt': 'Adam'}",0.8094170689582825,0.8202247023582458,0.8148148207685897,0.005403813296563292,66
1.581380844116211,0.02167677879333496,0.1145937442779541,0.0014872550964355469,relu,32,0.2,50,[16],SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [16], 'opt': 'SGD'}",0.7600896954536438,0.8089887499809265,0.7845117821704124,0.02444951186490089,481
1.7750418186187744,0.04950356483459473,0.10838329792022705,0.008932232856750488,relu,32,0.2,50,[16],RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [16], 'opt': 'RMSprop'}",0.7959641218185425,0.8247190713882446,0.8103254602680571,0.014377465729665655,149
1.9392359256744385,0.061771392822265625,0.11409389972686768,0.016044020652770996,relu,32,0.2,50,[16],Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [16], 'opt': 'Adam'}",0.8026905655860901,0.8224719166755676,0.8125701404848752,0.00989066931541809,104
1.8211383819580078,0.06311178207397461,0.11191809177398682,0.006325840950012207,relu,32,0.2,50,"[8, 4]",SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [8, 4], 'opt': 'SGD'}",0.7623318433761597,0.6224719285964966,0.6924803707869901,0.06992991334671965,613
2.164027452468872,0.13085460662841797,0.12526345252990723,0.0063898563385009766,relu,32,0.2,50,"[8, 4]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [8, 4], 'opt': 'RMSprop'}",0.7802690863609314,0.8224719166755676,0.8013468186729551,0.021101401867277287,320
2.413727879524231,0.0777512788772583,0.11348891258239746,0.005880117416381836,relu,32,0.2,50,"[8, 4]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [8, 4], 'opt': 'Adam'}",0.7690582871437073,0.8224719166755676,0.7957351279312245,0.026706797945510504,408
1.7463266849517822,0.06437873840332031,0.1103663444519043,0.0019643306732177734,relu,32,0.2,50,"[16, 8]",SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [16, 8], 'opt': 'SGD'}",0.7085201740264893,0.7640449404716492,0.736251398569807,0.027762365737344783,568
2.180181622505188,0.10953223705291748,0.11535513401031494,0.0066231489181518555,relu,32,0.2,50,"[16, 8]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [16, 8], 'opt': 'RMSprop'}",0.8004484176635742,0.8224719166755676,0.8114478083036831,0.01101174257060401,118
2.4034013748168945,0.1281275749206543,0.11662161350250244,0.0032194852828979492,relu,32,0.2,50,"[16, 8]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [16, 8], 'opt': 'Adam'}",0.8004484176635742,0.8202247023582458,0.810325462208051,0.00988813611961059,148
1.9932940006256104,0.09808683395385742,0.12460887432098389,0.008105158805847168,relu,32,0.2,50,"[24, 16, 8]",SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [24, 16, 8], 'opt': 'SGD'}",0.7757847309112549,0.8044943809509277,0.7901234450163664,0.014354815978916226,459
2.180951714515686,0.02245461940765381,0.15647876262664795,0.03709375858306885,relu,32,0.2,50,"[24, 16, 8]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [24, 16, 8], 'opt': 'RMSprop'}",0.804932713508606,0.8314606547355652,0.8181817975108471,0.013263962259598623,44
2.437748908996582,0.12483072280883789,0.12353122234344482,0.012244343757629395,relu,32,0.2,50,"[24, 16, 8]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [24, 16, 8], 'opt': 'Adam'}",0.8094170689582825,0.8067415952682495,0.8080808335014198,0.001337736002486386,173
1.881097435951233,0.06583273410797119,0.1425783634185791,0.027741193771362305,relu,32,0.2,50,"[24, 8]",SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [24, 8], 'opt': 'SGD'}",0.7354260087013245,0.8202247023582458,0.7777777692819418,0.0423993201246095,502
2.029955506324768,0.024533867835998535,0.13302958011627197,0.026431918144226074,relu,32,0.2,50,"[24, 8]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [24, 8], 'opt': 'RMSprop'}",0.7892376780509949,0.8292135000228882,0.8092031559157452,0.019987898397210258,154
2.193624258041382,0.04024338722229004,0.3065605163574219,0.18988656997680664,relu,32,0.2,50,"[24, 8]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 50, 'lyr': [24, 8], 'opt': 'Adam'}",0.7713004350662231,0.8247190713882446,0.7979797764391744,0.02670930133901439,393
2.158929228782654,0.06439220905303955,0.11453354358673096,0.01217806339263916,relu,32,0.2,75,[8],SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [8], 'opt': 'SGD'}",0.7802690863609314,0.8067415952682495,0.7934904853101531,0.013236246117234188,432
2.6275582313537598,0.24492406845092773,0.11997771263122559,0.015738248825073242,relu,32,0.2,75,[8],RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [8], 'opt': 'RMSprop'}",0.786995530128479,0.833707869052887,0.8103254861569431,0.023356154752079403,134
2.627779006958008,0.06478309631347656,0.1109919548034668,0.006506681442260742,relu,32,0.2,75,[8],Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [8], 'opt': 'Adam'}",0.7982062697410583,0.8247190713882446,0.811447792449249,0.013256392474479736,125
2.190845489501953,0.006888866424560547,0.11292755603790283,0.011000990867614746,relu,32,0.2,75,[16],SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [16], 'opt': 'SGD'}",0.7780268788337708,0.7932584285736084,0.7856341062571465,0.007615770073370431,475
2.313125729560852,0.05655348300933838,0.11957085132598877,0.015192389488220215,relu,32,0.2,75,[16],RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [16], 'opt': 'RMSprop'}",0.786995530128479,0.8292135000228882,0.8080808237345531,0.021108971652396176,175
2.4938299655914307,0.04837608337402344,0.11184906959533691,0.011170625686645508,relu,32,0.2,75,[16],Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [16], 'opt': 'Adam'}",0.7959641218185425,0.833707869052887,0.8148148148817111,0.018871861731335725,71
2.311055064201355,0.06771671772003174,0.11472904682159424,0.006294369697570801,relu,32,0.2,75,"[8, 4]",SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [8, 4], 'opt': 'SGD'}",0.7085201740264893,0.7932584285736084,0.7508417489686532,0.04236910058874118,544
2.473950147628784,0.059619903564453125,0.11709225177764893,0.005498290061950684,relu,32,0.2,75,"[8, 4]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [8, 4], 'opt': 'RMSprop'}",0.8004484176635742,0.8292135000228882,0.8148148168217052,0.014382532121280659,69
2.681437611579895,0.004976868629455566,0.1143263578414917,0.0017551183700561523,relu,32,0.2,75,"[8, 4]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [8, 4], 'opt': 'Adam'}",0.7690582871437073,0.8202247023582458,0.7946127818355925,0.02558319149451708,429
2.246110677719116,3.457069396972656e-05,0.11462521553039551,0.0031592845916748047,relu,32,0.2,75,"[16, 8]",SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [16, 8], 'opt': 'SGD'}",0.7892376780509949,0.8224719166755676,0.8058361473977231,0.01661710884653361,228
2.5027252435684204,0.09510791301727295,0.1185988187789917,0.004216551780700684,relu,32,0.2,75,"[16, 8]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [16, 8], 'opt': 'RMSprop'}",0.8228699564933777,0.8314606547355652,0.8271604847961537,0.004295346415807646,6
2.764595150947571,0.06044328212738037,0.1180194616317749,0.00930321216583252,relu,32,0.2,75,"[16, 8]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [16, 8], 'opt': 'Adam'}",0.786995530128479,0.8269662857055664,0.806958477638921,0.019985365201402757,207
2.631391406059265,0.3559013605117798,0.12593317031860352,0.004509449005126953,relu,32,0.2,75,"[24, 16, 8]",SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [24, 16, 8], 'opt': 'SGD'}",0.7959641218185425,0.8202247023582458,0.8080807978456671,0.012130282629982428,190
2.805188536643982,0.13214075565338135,0.12054634094238281,0.0034568309783935547,relu,32,0.2,75,"[24, 16, 8]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [24, 16, 8], 'opt': 'RMSprop'}",0.7825112342834473,0.8292135000228882,0.8058361593721691,0.02335111816276802,222
3.406286358833313,0.07577097415924072,0.12486791610717773,0.007452249526977539,relu,32,0.2,75,"[24, 16, 8]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [24, 16, 8], 'opt': 'Adam'}",0.7802690863609314,0.8314606547355652,0.805836143517735,0.02559576806664374,236
2.3499664068222046,0.017535090446472168,0.136452317237854,0.01545417308807373,relu,32,0.2,75,"[24, 8]",SGD,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [24, 8], 'opt': 'SGD'}",0.8116592168807983,0.7932584285736084,0.8024691486465677,0.009200388359025601,301
2.6027361154556274,0.005398154258728027,0.13528764247894287,0.024678587913513184,relu,32,0.2,75,"[24, 8]",RMSprop,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [24, 8], 'opt': 'RMSprop'}",0.7802690863609314,0.8247190713882446,0.802469134999713,0.022224978515967095,307
2.816888928413391,0.09309470653533936,0.16558265686035156,0.01325535774230957,relu,32,0.2,75,"[24, 8]",Adam,"{'act': 'relu', 'batch_size': 32, 'dr': 0.2, 'epochs': 75, 'lyr': [24, 8], 'opt': 'Adam'}",0.7847533822059631,0.8269662857055664,0.8058361454577291,0.021106438456588675,231
1.0480369329452515,0.022948384284973145,0.08531570434570312,0.00013709068298339844,relu,64,0.0,50,[8],SGD,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [8], 'opt': 'SGD'}",0.7757847309112549,0.7191011309623718,0.7474747399154603,0.02834178212427954,550
1.2177647352218628,0.027105212211608887,0.08747315406799316,0.0030646324157714844,relu,64,0.0,50,[8],RMSprop,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [8], 'opt': 'RMSprop'}",0.8206278085708618,0.8067415952682495,0.8136924944073798,0.006943102278415985,81
1.276246428489685,0.0015126466751098633,0.10599470138549805,0.01938915252685547,relu,64,0.0,50,[8],Adam,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [8], 'opt': 'Adam'}",0.7959641218185425,0.8224719166755676,0.8092031439412991,0.01325388908097585,159
1.0853822231292725,0.046131134033203125,0.08493506908416748,0.0017794370651245117,relu,64,0.0,50,[16],SGD,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [16], 'opt': 'SGD'}",0.7354260087013245,0.802247166633606,0.7687990898235078,0.033410557923572975,516
1.2024787664413452,0.06528961658477783,0.08427250385284424,0.002111077308654785,relu,64,0.0,50,[16],RMSprop,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [16], 'opt': 'RMSprop'}",0.804932713508606,0.8224719166755676,0.8136924726660671,0.008769596060232171,88
1.3325436115264893,0.023564815521240234,0.08676409721374512,0.0018188953399658203,relu,64,0.0,50,[16],Adam,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [16], 'opt': 'Adam'}",0.7892376780509949,0.8089887499809265,0.799102130361679,0.009875529745180314,358
1.2566585540771484,0.04128837585449219,0.09480071067810059,0.0012955665588378906,relu,64,0.0,50,"[8, 4]",SGD,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [8, 4], 'opt': 'SGD'}",0.6121076345443726,0.6247190833091736,0.6184062817950308,0.006305720410944861,642
1.3948196172714233,0.08414304256439209,0.09032046794891357,0.000580906867980957,relu,64,0.0,50,"[8, 4]",RMSprop,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [8, 4], 'opt': 'RMSprop'}",0.773542582988739,0.8157303333282471,0.7946127837755864,0.02109386188446202,425
1.820866346359253,0.2624633312225342,0.09159350395202637,0.004918813705444336,relu,64,0.0,50,"[8, 4]",Adam,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [8, 4], 'opt': 'Adam'}",0.7780268788337708,0.8134831190109253,0.7957351020423384,0.017728108923096755,416
1.438385248184204,0.34126925468444824,0.12426185607910156,0.02445697784423828,relu,64,0.0,50,"[16, 8]",SGD,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [16, 8], 'opt': 'SGD'}",0.6434977650642395,0.7528089880943298,0.6980920347032857,0.05465557709198382,608
1.2849793434143066,0.04671072959899902,0.10478198528289795,0.009309649467468262,relu,64,0.0,50,"[16, 8]",RMSprop,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [16, 8], 'opt': 'RMSprop'}",0.7847533822059631,0.8224719166755676,0.8035914830353391,0.01885925535690545,265
1.6103161573410034,0.03037416934967041,0.11711430549621582,0.018801212310791016,relu,64,0.0,50,"[16, 8]",Adam,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [16, 8], 'opt': 'Adam'}",0.7780268788337708,0.8202247023582458,0.7991021105603604,0.021098898473773404,369
1.2813833951950073,0.011290192604064941,0.10157227516174316,0.002126455307006836,relu,64,0.0,50,"[24, 16, 8]",SGD,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [24, 16, 8], 'opt': 'SGD'}",0.6300448179244995,0.8134831190109253,0.7216610289048132,0.09171909277688556,584
1.6101455688476562,0.053479671478271484,0.10088682174682617,0.0006334781646728516,relu,64,0.0,50,"[24, 16, 8]",RMSprop,"{'act': 'relu', 'batch_size': 64, 'dr': 0.0, 'epochs': 50, 'lyr': [24, 16, 8], 'opt': 'RMSprop'}",0.773542582988739,0.8292135000228882,0.8013468008116306,0.027835440985815314,330
